INSTANCE MEMORY_REQUIRED TOTAL_3D_GRIDPOINTS TOTAL_2D_GRIDPOINTS 
1 2 4 8 16 32 64 
Thermal_ScaleXY_4 1599 725464 12296 1.0 0.268065268065 0.269953051643 0.445736434109 0.315934065934 0.566502463054 --- 
Thermal_ScaleXY_8 400 181366 3074 1.0 0.611721611722 0.787735849057 2.0490797546 2.95575221239 1.87640449438 --- 
Thermal_none_none 25351 11505177 195003 1.0 --- --- 8.0 13.7828571429 12.8983957219 --- 
Tutorial_ScaleXY_2 100 23328 729 1.0 1.58974358974 4.32558139535 2.90625 5.47058823529 3.50943396226 --- 
Tutorial_none_none 235 91584 2862 1.0 1.20212765957 5.94736842105 4.52 2.825 0.991228070175 1.09708737864 
Vicksburg_Release_ScaleXY_2 630 261120 7680 1.0 1.52941176471 2.16666666667 1.3 1.18181818182 0.722222222222 --- 
Vicksburg_Release_ScaleXY_4 158 61440 1920 1.0 0.571428571429 0.8 0.533333333333 0.363636363636 0.222222222222 --- 
Vicksburg_Release_ScaleXY_8 100 15360 480 1.0 0.666666666667 0.727272727273 0.533333333333 0.181818181818 0.222222222222 0.153846153846 
Vicksburg_Release_none_none 2520 1044480 30720 1.0 2.58 6.14285714286 5.16 4.96153846154 3.225 --- 
WR_Section1_ScaleXY_2 10377 4934300 28196 1.0 2.0 4.3829787234 4.51754385965 3.96153846154 3.52739726027 --- 
WR_Section1_ScaleXY_4 2614 1193136 7102 1.0 1.05555555556 1.76744186047 1.43396226415 0.938271604938 0.546762589928 --- 
WR_Section1_ScaleXY_8 664 282914 1802 1.0 0.641666666667 1.18461538462 0.802083333333 0.28 0.305555555556 --- 
WR_Section1_none_none 781 226840 2120 1.0 0.723076923077 0.87037037037 0.408695652174 0.335714285714 0.17803030303 --- 
Zeraf_2_HRes_NewRel_ScaleXY_2 6185 2546460 60630 1.0 2.0 3.54166666667 2.55639097744 2.85714285714 2.2972972973 --- 
Zeraf_2_HRes_NewRel_ScaleXY_4 1553 639324 15222 1.0 0.7625 1.24489795918 0.438848920863 0.701149425287 0.484126984127 --- 
Zeraf_2_HRes_NewRel_ScaleXY_8 392 153400 3835 1.0 0.654545454545 1.33333333333 0.75 0.521739130435 0.191489361702 --- 
Zeraf_2_HRes_NewRel_none_none 24637 10144470 241535 1.0 --- --- 8.0 7.40636042403 8.12403100775 --- 
opl_245_C_ScaleXY_2 17670 6086168 196328 1.0 --- 4.0 2.26347305389 2.0487804878 8.04255319149 --- 
opl_245_C_ScaleXY_4 4435 1527556 49276 1.0 0.174757281553 0.387096774194 0.441717791411 0.298755186722 0.757894736842 --- 
opl_245_C_ScaleXY_8 1118 372480 12416 1.0 1.0 0.183431952663 0.212328767123 0.756097560976 0.543859649123 0.397435897436 
opl_245_C_none_none 70493 25064160 783255 1.0 --- --- --- 16.0 17.4117647059 --- 
opl_245_ScaleXY_2 24345 9816400 196328 1.0 --- --- 8.0 9.44329896907 10.1215469613 --- 
opl_245_ScaleXY_4 6111 2463800 49276 1.0 2.0 2.35164835165 1.32919254658 2.07766990291 1.92792792793 --- 
opl_245_ScaleXY_8 1540 595968 12416 1.0 0.171641791045 0.133720930233 0.69696969697 0.630136986301 0.163701067616 --- 
